0.4364 0.3354
0.5423 0.8499
0.4661 0.3134
0.9552 0.0595
0.6972 0.3143
0.2087 0.3840
0.9695 0.8620
0.8239 0.9305
0.8540 0.1728
0.5270 0.8922
0.9958 0.8564
0.9556 0.8122
0.5378 0.3744
0.6264 0.4554
0.7349 0.0222
0.8908 0.7698
0.5094 0.4329
0.5509 0.8439
0.3556 0.0732
0.0798 0.5486
0.6629 0.4069
0.1217 0.7321
0.5560 0.2634
0.3023 0.0568
0.7558 0.1136
0.7780 0.2702
0.6506 0.0093
0.3346 0.4428
0.7642 0.6824
0.9106 0.3308
0.5595 0.9680
0.8985 0.9818
0.0793 0.2692
0.4375 0.2734
0.2772 0.1171
0.6748 0.5893
0.1184 0.1091
0.8852 0.9918
0.1441 0.1849
0.6995 0.2824
0.3031 0.5971
0.0416 0.3475
0.5149 0.2500
0.7718 0.3186
0.7751 0.7565
0.3202 0.8260
0.2252 0.4501
0.5999 0.0642
0.6662 0.2786
0.3400 0.4043
0.5964 0.5166
0.2839 0.8627
0.2147 0.2993
0.8649 0.1642
0.5831 0.2891
0.3960 0.3075
0.5310 0.2174
0.1701 0.1475
0.0704 0.4520
0.3526 0.3571
0.3559 0.1495
0.1057 0.3124
0.2573 0.4840
0.9951 0.6744
0.7225 0.0715
0.6154 0.2205
0.5244 0.2140
0.2978 0.4190
0.0413 0.2985
0.2332 0.2615
0.1776 0.4372
0.9012 0.4795
0.7547 0.7217
0.1288 0.8041
0.9843 0.7597
0.7333 0.7886
0.3795 0.1364
0.6015 0.6537
0.4731 0.2134
0.3286 0.9372
0.4461 0.0726
0.5347 0.5891
0.5562 0.2108
0.5759 0.7726
0.5738 0.7705
0.2117 0.5559
0.1512 0.0925
0.5381 0.0485
0.6807 0.3299
0.0675 0.3001
0.1278 0.8644
0.6714 0.4787
0.1148 0.6097
0.4078 0.8401
0.0877 0.7145
0.2448 0.7416
0.3156 0.1479
0.8570 0.1963
0.1948 0.5558
0.0087 0.0776
0.4678 0.2369
0.3179 0.2234
0.5191 0.1497
0.1951 0.1290
0.4918 0.2934
0.5221 0.2247
0.1298 0.3307
0.7461 0.5829
0.6321 0.8378
0.8272 0.2661
0.4795 0.4750
0.2600 0.9937
0.8495 0.7190
0.7819 0.7522
0.4594 0.6342
0.5219 0.8860
0.2016 0.7046
0.1168 0.8812
0.8717 0.6895
0.6432 0.8697
0.4042 0.1911
0.2442 0.0511
0.9659 0.4730
0.7711 0.0337
0.8068 0.5869
0.0549 0.1535
0.1162 0.0500
0.0507 0.3275
0.0862 0.8667
0.7823 0.9654
0.6800 0.2579
0.0225 0.9886
0.0653 0.9062
0.9744 0.5210
0.5676 0.1599
0.9202 0.3300
0.1971 0.4644
0.1598 0.4327
0.0821 0.2841
0.3978 0.3589
0.4205 0.1058
0.6226 0.6186
0.1406 0.3929
0.0583 0.7716
0.2884 0.9225
0.8140 0.7871
0.0760 0.0560
0.7852 0.8366
0.4985 0.6547
0.3174 0.3351
0.8373 0.4828
0.2814 0.5627
0.2152 0.6906
0.9571 0.0201
0.5546 0.9135
0.4111 0.3325
0.8596 0.4745
0.5967 0.8839
0.1166 0.3629
0.9106 0.8744
0.3690 0.0480
0.4063 0.4244
0.6209 0.6666
0.7813 0.0460
0.2758 0.8106
0.8947 0.9388
0.2972 0.5860
0.2159 0.4053
0.3439 0.0938
0.8029 0.2964
0.7836 0.1967
0.2158 0.9577
0.9118 0.8152
0.0304 0.1349
0.4360 0.9071
0.1589 0.7850
0.5400 0.3032
0.1298 0.6237
0.6914 0.2290
0.4482 0.4843
0.0388 0.3629
0.5445 0.4863
0.3730 0.8615
0.0305 0.4768
0.4573 0.7948
0.6884 0.9329
0.2234 0.7359
0.0143 0.2818
0.1601 0.8680
0.1691 0.5204
0.8842 0.4194
0.8325 0.7922
0.6847 0.7028
0.9444 0.7235
0.0023 0.6767
0.4005 0.4385
0.6772 0.1229
0.9644 0.1810
0.1339 0.0497
0.4991 0.8826
0.8382 0.2992
0.9033 0.1639
0.6462 0.0306
0.1765 0.5427
0.4749 0.4281
0.9105 0.7985
0.8675 0.7749
0.3085 0.8193
0.9512 0.7606
